@relation airplane_classification_preprocess_train

@attribute 'Gender = Female' numeric
@attribute 'Gender = Male' numeric
@attribute 'Customer Type = Loyal Customer' numeric
@attribute 'Customer Type = disloyal Customer' numeric
@attribute 'Type of Travel = Business travel' numeric
@attribute 'Type of Travel = Personal Travel' numeric
@attribute 'Class = Eco' numeric
@attribute 'Class = Business' numeric
@attribute 'Class = Eco Plus' numeric
@attribute Age numeric
@attribute 'Flight Distance' numeric
@attribute 'Inflight wifi service' numeric
@attribute 'Departure/Arrival time convenient' numeric
@attribute 'Ease of Online booking' numeric
@attribute 'Gate location' numeric
@attribute 'Food and drink' numeric
@attribute 'Online boarding' numeric
@attribute 'Seat comfort' numeric
@attribute 'Inflight entertainment' numeric
@attribute 'On-board service' numeric
@attribute 'Leg room service' numeric
@attribute 'Baggage handling' numeric
@attribute 'Checkin service' numeric
@attribute 'Inflight service' numeric
@attribute Cleanliness numeric
@attribute 'Departure Delay in Minutes' numeric
@attribute 'Arrival Delay in Minutes' numeric
@attribute satisfaction {'neutral or dissatisfied',satisfied}

@data
1,0,1,0,0,1,1,0,0,0,0.104806,0.8,0.8,0.8,0.5,0.2,0.8,0,0.2,0.4,1,0.25,0,0.8,0.2,0.003546,0.003587,'neutral or dissatisfied'
1,0,1,0,1,0,0,0,1,0.192308,0.346527,0.8,1,1,1,0.8,0.8,1,0.8,1,0.6,0,0.75,0.2,0.8,0.003546,0.006278,satisfied
0,1,1,0,1,0,0,1,0,0.371795,0.038772,0.2,0.6,0.2,0,0.4,0.8,1,1,1,1,1,1,1,1,0,0,satisfied
0,1,1,0,1,0,0,1,0,0.576923,0.599556,0.4,0.4,0.4,0.25,1,1,0.75,0.8,0.8,0.8,0.75,0.75,0.8,0.6,0.003546,0,satisfied
1,0,1,0,1,0,0,0,1,0.615385,0.024637,0.8,0.4,0.4,0.25,0.6,1,1,0.8,0.8,0.8,0.75,0.75,0.8,1,0.02305,0.016143,satisfied
1,0,1,0,1,0,1,0,0,0.448718,0.258683,0.8,1,1,1,0.4,0.4,0.25,0.8,0.8,0.8,0.75,0.5,0.8,0.2,0.088652,0.078027,'neutral or dissatisfied'
0,1,1,0,1,0,0,0,1,0.269231,0.232431,0,0,0,0.25,0.6,0,0.5,0.6,0.6,1,0.25,1,0.8,0.6,0.027482,0.017937,satisfied
1,0,0,1,1,0,1,0,0,0.230769,0.134289,0.8,0.8,0.8,0.75,0.6,0.8,0.5,0.6,0.4,0.4,0.75,0,0.8,0.6,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.153846,0.614903,1,1,1,1,0.8,0.8,0.75,0.8,0.6,0.8,0.75,1,1,0.8,0,0,satisfied
0,1,0,1,1,0,1,0,0,0.217949,0.068457,0.8,0,0.8,0.5,0.4,0.8,0.25,0.4,0.8,1,0.75,0.5,0.8,0.4,0.065603,0.060987,satisfied
1,0,1,0,1,0,0,0,1,0.089744,0.122779,0.4,0.2,1,0,0.4,0.4,0.5,0.4,0.6,0.4,0.75,0.75,0.8,0.4,0,0,'neutral or dissatisfied'
0,1,0,1,1,0,0,1,0,1,0.091882,0.6,0.8,0.8,0.75,0.6,0.6,0.5,0.8,1,0.8,0.75,0.5,0.8,0.6,0.007092,0.000897,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.410256,0.786753,0.2,1,1,1,0.6,0.8,0.5,0.2,0.2,0.2,0,0.5,0.2,0.2,0,0,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.192308,0.315226,0.2,1,0.2,1,0.8,0.2,0.75,0.8,0.6,1,0.5,1,1,0.8,0.001773,0,'neutral or dissatisfied'
0,1,0,1,1,0,0,1,0,0.410256,0.062803,0.4,0.4,0.4,1,0.2,0.4,0,0.2,0.6,0.6,0.75,0.75,0.8,0.2,0,0,'neutral or dissatisfied'
1,0,0,1,1,0,1,0,0,0.294872,0.256058,0.2,0.2,0.2,0.75,0.8,0.2,0.75,0.8,0.4,0.6,0,0,0.4,0.8,0,0,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.346154,0.124192,0.8,0.4,0.8,0,1,0.8,1,1,0.2,0.2,0,0,0.4,1,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.320513,0.799475,1,1,1,1,0.8,0.8,0.75,0.8,0.4,0.8,0,1,0.8,0.8,0.026596,0.025112,satisfied
0,1,0,1,1,0,0,1,0,0.25641,0.495759,0.2,0.2,0.2,0,0.2,0.2,1,0.2,0.6,0.6,1,1,0.8,0.2,0.016844,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.217949,0.447698,0.4,0.4,0.4,0.25,0.4,0.4,0.25,0.4,1,0.4,0.5,1,0.8,0.4,0,0,satisfied
1,0,1,0,1,0,0,1,0,0.525641,0.582189,1,1,1,1,0.4,1,1,0.8,0.8,0.8,0.75,0.5,0.8,0.8,0,0,satisfied
0,1,1,0,1,0,0,1,0,0.551282,0.276454,0.2,0.2,0.2,0,0.8,0.6,0.25,0.8,0.8,0.8,0.75,0.25,0.8,0.8,0.007092,0,satisfied
1,0,1,0,1,0,0,1,0,0.410256,0.068255,0.4,0.4,0.4,0.25,0.6,0.2,0.25,0.4,0.4,0.4,0.25,0.25,0.4,0.6,0,0,satisfied
0,1,1,0,0,1,1,0,0,0.794872,0.455775,0.8,0.4,0.8,0.5,1,0.8,1,1,0.8,0.4,0.25,0.75,0.4,1,0,0,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.717949,0.199717,0.6,0.8,0.6,0.5,0.2,0.6,0,0.2,0.2,0.8,0.75,0,0.8,0.2,0.019504,0.032287,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.487179,0.423061,0,1,0,0.25,0.6,1,1,1,1,1,1,1,1,0.6,0.098404,0.09417,satisfied
0,1,0,1,1,0,0,1,0,0.205128,0.233441,0.8,0,0.8,0,0.8,0.8,0.75,0.8,1,1,1,0.75,1,0.8,0.001773,0.002691,satisfied
1,0,0,1,1,0,1,0,0,0.307692,0.191034,0.4,0.4,0.4,0.75,0.4,0.4,0.25,0.4,0.2,1,0.75,0.25,0.8,0.4,0.048759,0.036771,'neutral or dissatisfied'
1,0,0,1,1,0,0,1,0,0.192308,0.113691,0.8,0.6,0.8,0,0.6,0.8,0.5,0.6,0.8,1,0.75,0.5,0.8,0.6,0.023936,0.030493,satisfied
1,0,0,1,1,0,1,0,0,0.641026,0.22496,0.4,0.4,0.4,0.5,0.6,0.4,0.5,0.6,0.6,0.4,0.5,0.25,0.8,0.6,0,0,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.641026,0.131866,0.8,0.8,0.8,0.5,1,0.8,1,0.8,0.8,0.8,0.75,0.75,0.8,0.6,0.036348,0.026906,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.794872,0.190226,0.2,1,0.2,0.5,0.8,0.2,0.75,0.8,0.8,1,1,0.5,1,0.8,0.035461,0.052018,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.641026,0.354806,0.6,0.6,0.4,0.5,0.4,0.8,1,1,1,1,1,0.5,1,1,0,0,satisfied
0,1,1,0,1,0,0,1,0,0.346154,0.649637,0.4,0.4,0.4,0.25,0.4,1,1,0.8,0.8,0.8,0.75,0.5,0.8,1,0.015957,0,satisfied
0,1,1,0,1,0,0,1,0,0.282051,0.560178,0.6,0.6,0.6,0.5,0.8,0.8,0.75,0.8,0.8,0.4,0.75,1,0.2,0.8,0,0,satisfied
1,0,0,1,1,0,1,0,0,0.25641,0.034128,0.8,0.4,1,1,0.8,1,0.75,0.8,0.2,0.2,1,0,0.2,0.8,0.070922,0.080717,satisfied
1,0,1,0,0,1,1,0,0,0.141026,0.345921,0.4,1,0.4,0.5,0.2,0.4,0.5,0.2,0.2,0.2,0.75,0.5,0.4,0.2,0,0,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.205128,0.024637,0.2,1,0.2,0.25,1,0.2,1,1,1,0.6,1,0.5,1,1,0.015071,0.01435,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.525641,0.100363,0.2,0.2,0.2,0,0.4,0.8,1,0.4,0.4,0.4,0.25,1,0.4,0.8,0.005319,0,satisfied
1,0,0,1,1,0,0,0,1,0.230769,0.032108,0.4,0.8,0.4,0,0.8,0.4,1,0.8,0.6,0.2,0.25,0.75,0.6,0.8,0,0,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.641026,0.235864,0.2,0.8,0.2,0.75,0.8,0.6,0.5,0.2,0.2,0.2,0,0.25,0.2,0.8,0.095745,0.098655,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.102564,0.539176,0.4,0.4,0.4,0.5,0.6,0.4,0.5,0.6,0.6,0.6,0.75,0.5,0.6,0.6,0,0,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.794872,0.151454,0.4,1,0.4,0.75,0.6,0.8,1,0.8,0.8,0.4,0.75,0.75,0.8,0.8,0,0,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.346154,0.279685,0.4,0.4,0.6,0.5,0.8,0.6,0.75,0.8,0.6,0.6,0.75,0.75,0.8,0.8,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,0,1,0.384615,0.245355,0.2,0.4,0.6,0.25,0.2,0.2,0,0.2,0.4,1,0.75,0.75,0.8,0.2,0,0.005381,'neutral or dissatisfied'
1,0,1,0,0,1,0,1,0,0.076923,0.088247,0.8,1,0.4,0.25,0.8,0.4,0.75,0.8,0.6,1,1,1,1,0.8,0,0,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.384615,0.342286,0.8,0.2,0.8,0.5,0.4,0.8,0.25,0.4,0.6,0.8,0.75,0.25,0.6,0.4,0,0,'neutral or dissatisfied'
1,0,0,1,1,0,1,0,0,0.923077,0.204564,0.4,0.2,0.2,0.5,0.4,0.2,1,0.4,0.8,1,0.5,0.75,0.6,0.4,0,0,'neutral or dissatisfied'
0,1,0,1,1,0,0,1,0,0.384615,0.084006,0.6,0.6,0.6,0.25,0.2,0.6,0,0.2,0.2,1,0.25,0.5,0.4,0.2,0,0,'neutral or dissatisfied'
1,0,1,0,0,1,0,0,1,0.461538,0.276252,0.4,1,0.4,0.5,0.6,1,1,0.2,0.2,0.4,0,1,0.2,1,0,0,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.730769,0.256866,0.8,1,1,0,0.2,1,0,0.2,0.6,0.8,1,0.5,1,0.2,0.015957,0.005381,'neutral or dissatisfied'
1,0,0,1,1,0,0,1,0,0.410256,0.197496,0.2,0.2,0.2,0.75,0.2,0.2,0,0.2,0.4,0.4,0.5,0.25,0.6,0.2,0,0.000897,'neutral or dissatisfied'
1,0,0,1,1,0,1,0,0,0.166667,0.036955,0.2,0,0,0.75,0.2,0,0,0.2,0.8,0.8,0.75,1,1,0.2,0.030142,0.024215,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.102564,0.115307,0.6,0.6,0.6,0.5,1,1,1,1,1,0.8,1,0.75,0.8,1,0,0,satisfied
1,0,0,1,1,0,1,0,0,0.576923,0.150444,0.4,0.6,0.6,0.5,0.2,0.6,0,0.2,1,0.8,0.5,0.5,0.4,0.2,0.00266,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.282051,0.644588,0.4,0.4,0.4,0.25,1,1,1,1,0.6,0.6,0.75,0.75,1,1,0,0,satisfied
1,0,1,0,1,0,1,0,0,0.487179,0.057956,0.6,0.6,0.6,0.5,0.6,0.6,0.75,0.6,0.6,0.6,0.5,0.75,0.6,0.6,0.054965,0.049327,'neutral or dissatisfied'
1,0,0,1,1,0,1,0,0,0.551282,0.09067,0.4,0,0.4,0.75,0.8,0.4,0.75,0.8,0.2,0.6,0,0,1,0.8,0.000887,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,0,1,0.461538,0.515953,0.2,1,1,1,0.2,0.2,0,0.4,0.4,0.8,0.5,0,0.4,0.2,0.006206,0.016143,'neutral or dissatisfied'
1,0,0,1,1,0,1,0,0,0.333333,0.104806,0.6,0.8,0.6,0.75,0.2,0.6,0,0.2,1,0.2,0,0.25,0.4,0.2,0,0,'neutral or dissatisfied'
0,1,0,1,1,0,0,1,0,0.346154,0.167811,0.6,0.6,0.6,0.25,1,0.6,1,1,0.8,0.8,1,1,0.8,1,0,0,'neutral or dissatisfied'
1,0,0,1,1,0,0,0,1,0.653846,0.061793,0.8,0.6,0.6,0.25,0.6,0.8,0.5,0.6,0.4,0.6,0.5,0.75,0.6,0.6,0,0,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.512821,0.042003,0.4,0.8,0.4,0.25,0.6,0.8,0.75,1,1,0.4,1,0.75,1,0.6,0,0.011659,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.512821,0.153877,0.2,0.8,0.2,0,1,0.2,0.5,1,1,0.4,1,1,1,1,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,0,1,0.333333,0.169225,0.4,1,0.8,1,0.4,0.4,0.25,0.4,0.2,0.4,0.5,0.25,0.6,0.4,0.035461,0.025112,'neutral or dissatisfied'
0,1,1,0,1,0,0,0,1,0.858974,0.080977,0.6,0.4,0.6,0.25,0.6,0.6,0.5,0.6,0.2,0.8,0.75,0,0.8,0.6,0.011525,0.010762,'neutral or dissatisfied'
0,1,0,1,1,0,1,0,0,0.384615,0.167205,0.6,0.6,0.6,0.5,0.8,0.6,0.75,0.8,0.6,1,0,0.75,0.4,0.8,0,0.002691,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.448718,0.083805,0.6,1,0.6,0,0.6,0.6,0.5,0.6,1,1,0.75,0.5,1,0.6,0.016844,0.016143,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.371795,0.214257,0.6,0.2,0.6,0,0.2,0.6,0.25,0.2,0.8,0.8,0,0.25,0.4,0.2,0.031028,0.0287,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.448718,0.167205,0.2,0.8,0.2,0.75,0.6,0.2,0.75,0.6,0.2,0.6,0.5,0.5,0.8,0.6,0.013298,0,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.371795,0.515347,0.4,0.2,0.4,0.5,0.4,1,0.25,0.6,0.6,0.4,0.75,0.25,0.4,0.4,0,0.020628,'neutral or dissatisfied'
1,0,0,1,1,0,0,1,0,0.397436,0.1042,0.8,1,1,0,0.8,1,0.75,0.8,1,1,1,0.5,1,0.8,0.006206,0,satisfied
0,1,1,0,1,0,0,1,0,0.217949,0.359047,0.6,0.6,0.6,0.5,0.6,0.6,0.5,0.6,0.2,0.6,0.75,0.25,0.6,0.6,0,0,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.25641,0.122779,0.2,1,0.2,0.5,0.6,0.2,0.5,0.6,0.8,0.6,0.75,0.75,0.8,0.6,0,0.021525,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.192308,0.125202,0.6,0.6,0.6,0.5,0.8,0.8,0.75,0.8,0.6,0.4,0.75,1,0.8,0.8,0.001773,0,satisfied
1,0,1,0,0,1,1,0,0,0.128205,0.068659,0.6,0,0.6,0.5,0.8,0.6,0.75,0.8,1,0.4,0.75,0.5,0.8,0.8,0.015957,0.009865,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.576923,0.071284,0.6,1,0.8,0.75,0.8,0.8,0.5,0.6,0.6,0.6,0.5,0.5,0.6,0.8,0.013298,0.010762,'neutral or dissatisfied'
0,1,1,0,1,0,0,0,1,0.128205,0.123183,0.6,0.2,0.2,0,0.6,0.6,0.75,0.6,0.2,0.6,0.75,0.5,0.8,0.6,0.041667,0.029596,'neutral or dissatisfied'
1,0,0,1,1,0,1,0,0,0.346154,0.017973,0.4,0.2,0.4,0.75,0.4,1,0.5,0.6,0.4,0.8,0.5,0.5,0.2,0.6,0.125,0.126457,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.474359,0.173061,0.6,0.8,0.6,0.75,0.6,0.6,0.5,0.6,1,0.6,1,1,1,0.6,0.010638,0.012556,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0,0.113691,0.2,1,0.2,0.25,0.2,0.2,0,0.2,0.4,0.8,0,0,1,0.2,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,1,0,0,0.935897,0.074919,0.6,0.4,0.4,0.25,0.6,0.6,0.5,0.6,0.8,0.8,0.5,0.75,0.4,0.6,0.062943,0.061883,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.410256,0.147617,0.8,0.4,0.8,0.75,1,1,1,1,1,0.8,1,0.5,1,0.6,0,0,satisfied
1,0,1,0,0,1,1,0,0,0.692308,0.032512,0.2,1,0.2,0.25,0.6,0.8,1,0.4,0.4,0.2,0.25,1,0.4,0.6,0.001773,0.000897,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.269231,0.182956,0.2,0.4,0.2,0.5,1,0.2,1,1,0.8,0.8,0.75,0,0.8,1,0.007092,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.525641,0.202746,0.2,0.2,0.2,0,1,0.8,1,1,1,1,1,1,1,0.8,0.001773,0.018834,satisfied
1,0,0,1,1,0,1,0,0,0.282051,0.215065,0.2,0.2,0.2,0.75,1,0.2,1,1,0.6,0.2,0.75,0,0.8,1,0.051418,0.032287,'neutral or dissatisfied'
0,1,0,1,1,0,1,0,0,0.141026,0.115307,1,0.4,1,0.5,0.6,1,0.5,0.6,0.6,0.4,0.75,1,1,0.6,0,0,satisfied
1,0,1,0,1,0,0,1,0,0.346154,0.637318,0.2,0.4,0.4,0.25,1,0.8,0.5,0.2,0.2,0.2,0,0,0.2,0.2,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.653846,0.531502,0.6,0.6,0.6,0.5,0.4,1,0.75,1,1,1,1,0.5,1,1,0,0,satisfied
1,0,1,0,1,0,0,1,0,0.5,0.459006,0.6,0.6,0.6,0.5,0.4,1,0.25,1,1,1,1,0.75,1,0.4,0,0,satisfied
0,1,1,0,0,1,1,0,0,0.192308,0.469305,0.6,0.4,0.6,0.75,0.8,0.6,0.75,0.8,0.4,0.2,0.5,0.25,0.8,0.8,0,0,'neutral or dissatisfied'
0,1,0,1,1,0,0,1,0,0.615385,0.033522,0.6,0.4,0.4,0,0.2,0.6,0,0.2,0.8,1,1,0.5,0.8,0.2,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.294872,0.563611,0.2,0.2,0.2,0,0.8,0.8,0.75,0.8,0.6,1,1,0.75,1,0.8,0.015957,0.015247,satisfied
1,0,0,1,1,0,0,1,0,0.384615,0.074919,0.2,0.2,0.2,0,0.8,0.2,0.75,0.8,0.6,1,0.75,1,0.8,0.8,0,0,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.115385,0.157108,0.4,0.8,0.4,0.5,0.8,0.4,0.75,0.8,0.8,0.2,0.75,0,0.8,0.8,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.410256,0.57391,0.2,0.2,0.2,0,0.6,0.8,1,1,1,1,1,0.5,1,1,0.007092,0.015247,satisfied
0,1,0,1,1,0,1,0,0,0.474359,0.072698,0.4,0,0.4,0.75,0.6,0.4,0.5,0.6,0.8,0.6,0.5,0.5,0.8,0.6,0.011525,0.001794,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.410256,0.309168,0.8,0.8,0.8,0.75,0.8,0.8,0.75,0.8,0.8,1,0.75,0.5,0.8,0.6,0,0.01704,satisfied
0,1,1,0,1,0,0,1,0,0.320513,0.45941,0.8,0.8,0.8,0.75,0.4,0.4,0.25,0.4,1,0.8,0.75,1,1,0.4,0,0,satisfied
1,0,1,0,1,0,0,1,0,0.602564,0.654079,1,1,1,1,0.4,0.8,1,1,1,1,1,0.75,1,1,0,0,satisfied
1,0,1,0,0,1,1,0,0,0.282051,0.066842,0.2,0.8,0.2,0,0.6,0.2,0.5,0.6,0.8,0.8,0.75,0.75,0.8,0.6,0.014184,0.008072,'neutral or dissatisfied'
0,1,1,0,0,1,0,1,0,0.602564,0.11975,0.2,0.8,0.2,0.5,0.2,0.2,1,0.4,0.4,0.2,0.25,0,0.4,0.6,0,0,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.282051,0.084006,0.4,0.6,0.4,0.5,0.8,0.4,0.75,0.8,0.2,0.4,0.75,0.5,0.6,0.8,0,0.007175,'neutral or dissatisfied'
1,0,0,1,1,0,0,1,0,0.410256,0.0937,0.6,0.4,0.4,0.75,1,0.4,1,1,1,0.4,0.75,0.75,1,1,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.487179,0.133481,0.8,0.8,0.4,0.75,0.4,1,0.75,0.8,0.8,0.8,0.75,0.75,0.8,0.8,0,0,satisfied
0,1,0,1,1,0,0,1,0,0.384615,0.125,0.2,0.2,0.2,1,0.8,0.2,0.75,0.8,0.8,1,0.75,0.75,0.8,0.8,0.001773,0.002691,'neutral or dissatisfied'
0,1,1,0,0,1,0,0,1,0,0.193659,0.6,1,0.6,0.75,1,0.6,1,1,0.6,0.8,0.75,1,0.8,1,0.009752,0,'neutral or dissatisfied'
1,0,1,0,0,1,0,0,1,0.423077,0.103595,0.2,0.6,1,0.5,0.4,1,0.25,0.4,0.6,0.8,0.5,0.75,0.8,0.4,0,0,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.025641,0.128231,1,0.2,1,0.5,0.4,1,0.25,0.4,0.2,0.4,0.5,0.75,0.6,0.4,0.000887,0.004484,satisfied
1,0,0,1,1,0,1,0,0,0.179487,0.069871,0.8,0,0.6,0.5,1,0.6,1,1,1,1,0.75,1,0.2,1,0.030142,0.026009,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.474359,0.59168,0.8,0.8,0.8,0.75,1,0.8,1,0.8,0.8,0.8,0.75,0.5,0.8,1,0,0.005381,satisfied
0,1,1,0,1,0,0,1,0,0.320513,0.341276,1,1,1,1,1,1,1,1,0.2,0.6,1,0.5,0.8,1,0,0,satisfied
1,0,1,0,1,0,0,1,0,0.192308,0.130654,1,1,1,1,0.8,0.8,0.75,0.8,1,0.4,1,1,1,0.8,0,0,satisfied
1,0,1,0,0,1,1,0,0,0.205128,0.132876,0.6,1,0.6,0.25,0.2,0.6,0,0.2,0.8,0.8,0.75,0.5,0.8,0.2,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.410256,0.731624,0.2,0.2,0.2,0,1,0.8,1,0.8,0.8,0.8,0.75,0.75,0.8,0.8,0.02039,0.018834,satisfied
0,1,1,0,1,0,0,1,0,0.410256,0.402464,0.8,0.8,0.8,0.75,1,0.6,0.75,0.8,0.8,0.8,0.75,0.75,0.8,0.6,0,0,'neutral or dissatisfied'
1,0,0,1,1,0,1,0,0,0.192308,0.111066,0.8,0,0.8,0.5,0.4,0.8,0.25,0.4,0.8,1,1,0.5,0.8,0.4,0,0,satisfied
1,0,1,0,0,1,1,0,0,0.410256,0.055129,1,1,1,0,0.4,1,0.25,0.4,0.8,0.6,0.75,0.75,1,0.4,0,0,satisfied
1,0,0,1,1,0,0,1,0,0.25641,0.220113,0.4,0.2,0.2,0,0.6,0.2,0.5,0.6,1,1,1,0.75,0.8,0.6,0.000887,0,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.564103,0.03958,1,1,1,0.25,0.8,0.8,1,0.8,0.8,1,0.75,0.75,0.8,1,0.032801,0.016143,satisfied
1,0,1,0,1,0,0,1,0,0.5,0.131462,0.8,0.8,0.8,0.75,0.8,0.8,1,1,1,1,1,0.5,1,1,0.00266,0.001794,satisfied
1,0,1,0,1,0,0,1,0,0.076923,0.094709,0.4,0.4,0.4,0.25,1,0.8,1,1,0.8,0.6,1,0.75,0.8,1,0,0,satisfied
1,0,1,0,0,1,1,0,0,0.371795,0.113691,0.6,0.2,0.6,0.75,0.2,0.6,0,0.2,0.2,1,0.5,0,0.6,0.2,0.076241,0.095067,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.474359,0.046042,1,0.2,1,0.5,0.6,0.6,0.75,1,1,1,1,0.25,1,0.6,0,0,satisfied
1,0,0,1,1,0,1,0,0,0.923077,0.048061,0.4,0.4,0.4,0.75,1,0.4,0.5,1,0.4,0.6,0.5,0,0.8,1,0,0,'neutral or dissatisfied'
0,1,0,1,1,0,0,1,0,0.24359,0.18437,0.6,0.6,0.6,0.25,1,0.6,1,1,0.6,0.4,0.75,0.5,1,1,0,0.005381,'neutral or dissatisfied'
0,1,1,0,1,0,1,0,0,0.692308,0.186591,0.8,0.6,0.6,0.5,0.8,0.8,0.75,0.8,0.6,0.6,0.25,1,0.8,0.8,0,0,satisfied
1,0,0,1,1,0,1,0,0,0.217949,0.200525,0.4,0.4,0.4,0.75,1,0.4,1,1,0.2,0.6,0.75,0.75,0.6,1,0,0.009865,'neutral or dissatisfied'
1,0,1,0,0,1,1,0,0,0.679487,0.232633,0.6,1,0.4,0.25,1,0.8,0.75,0.4,0.4,0.4,0.25,0.75,0.4,0.6,0,0,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.589744,0.041599,1,1,1,1,1,1,0.25,0.8,0.8,0.8,0.75,0.25,0.8,0.6,0,0,satisfied
1,0,1,0,0,1,1,0,0,0.807692,0.084006,0.2,0.8,0.4,0.25,0.2,0.8,0.25,1,1,0.4,1,0,1,0.2,0.011525,0.008969,'neutral or dissatisfied'
1,0,1,0,1,0,0,1,0,0.435897,0.34168,0.2,0.2,0.4,0,1,0.8,1,1,1,0.8,1,1,1,1,0.04078,0.066368,satisfied
1,0,1,0,0,1,1,0,0,0.74359,0.103796,0.4,0.4,0.4,0.5,0.8,0.6,0.5,0.4,0.4,0.4,1,0.5,0.4,0.6,0,0,'neutral or dissatisfied'
0,1,0,1,1,0,1,0,0,0.230769,0.198102,0.6,0.6,0.6,0.25,0.8,0.6,0.75,0.8,0.6,0.6,0.5,0.5,0.4,0.8,0,0,'neutral or dissatisfied'
0,1,1,0,0,1,1,0,0,0.076923,0.041397,0.4,0.8,0.4,0.5,1,0.4,1,1,0.2,0.4,0,0,0.2,1,0.00266,0.006278,'neutral or dissatisfied'
0,1,1,0,1,0,0,1,0,0.205128,0.302302,0.2,0.2,0.2,0,0.8,0.8,0.75,0.8,0.6,0.4,0.75,1,1,0.8,0,0,satisfied
0,1,1,0,0,1,1,0,0,0.474359,0.075323,0.6,1,1,0.5,0.8,1,0.75,0.8,1,0.8,0.75,0.75,0.8,0.8,0,0,'neutral or dissatisfied'
1,0,0,1,1,0,0,0,1,0.282051,0.036955,0.4,0.4,0.4,0.5,0.6,0.4,1,0.6,0.2,0.8,0.75,0.25,0.6,0.6,0,0,'neutral or dissatisfied'
1,0,1,0,1,0,1,0,0,0.692308,0.030897,0.4,0.8,0.8,0.75,0.2,0.8,0.75,0.4,0.4,0.4,0.25,0.5,0.4,0.2,0,0.023318,'neutral or dissatisfied'
1,0,0,1,1,0,0,0,1,0.74359,0.020598,0.4,0.4,0.4,0.5,0.8,0.4,1,0.8,0.6,0.8,0.5,0.25,0.6,0.8,0.012411,0.013453,'neutral or dissatisfied'
1,0,1,0,1,0,1,0,0,0.320513,0.229402,0.8,0.4,0.4,0.25,0.8,0.8,0.75,1,0.6,0.4,0,0.75,0.2,0.8,0.120567,0.134529,satisfied
1,0,1,0,0,1,1,0,0,0.628205,0.162964,0.4,1,0.4,0.25,1,1,1,0.4,0.4,0.4,0.25,0.5,0.4,0.8,0.026596,0.020628,'neutral or dissatisfied'
